,anger_percent,sadness_percent,joy_percent,Counts
0,0.09177542261185405,0.11411757253232666,0.22502997388295223,2455
1,0.30805327331982996,0.37634620486529846,0.22443278319498303,1590
2,0.07401356472887737,0.09750023067673368,0.7097396242852175,555
