,anger_percent,sadness_percent,joy_percent,Counts
0,0.1436081554062748,0.13548008577340392,0.1824485027254653,176
1,0.37818209324048957,0.3785542120174704,0.1842167352556022,149
2,0.1142762472463528,0.14885561260818764,0.5106534525311579,151
